day,count,w1,w2,w3,species,replicate,jar,community_composition,prey_richness,prey_composition
22,116,0.0843,1.9221,0.3343,Collodictyon,3,18,"Colpidium, Collodictyon",2,"Colpidium, Collodictyon"
22,16,0.3068,1.982,0.3154,Colpidium,4,19,"Colpidium, Collodictyon",2,"Colpidium, Collodictyon"
22,8,0.0843,1.982,0.3154,Collodictyon,4,19,"Colpidium, Collodictyon",2,"Colpidium, Collodictyon"
22,21,0.3033,1.5993,0.3173,Colpidium,5,20,"Colpidium, Collodictyon",2,"Colpidium, Collodictyon"
22,24,0.0843,1.5993,0.3173,Collodictyon,5,20,"Colpidium, Collodictyon",2,"Colpidium, Collodictyon"
22,55,0.2877,2.3539,0.3302,Colpidium,1,21,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,26,0.3302,1,1,Paramecium,1,21,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,36,0.3227,1,1,Colpidium,2,22,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,3,0.3227,1,1,Paramecium,2,22,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,37,0.2945,2.8893,0.334,Colpidium,3,23,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,12,0.334,1,1,Paramecium,3,23,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,125,0.3188,1,1,Colpidium,4,24,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,14,0.3188,1,1,Paramecium,4,24,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,46,0.2804,1,1,Colpidium,5,25,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,15,0.2804,1,1,Paramecium,5,25,"Colpidium, Paramecium",2,"Colpidium, Paramecium"
22,60,0.0843,1,1,Collodictyon,1,26,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,43,0.3433,1,1,Paramecium,1,26,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,118,0.0843,1,1,Collodictyon,2,27,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,43,0.3419,1,1,Paramecium,2,27,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,99,0.0843,1,1,Collodictyon,3,28,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,62,0.3077,1,1,Paramecium,3,28,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,43,0.0843,0.324,2.1926,Collodictyon,4,29,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,92,0.324,1,1,Paramecium,4,29,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,108,0.0843,1,1,Collodictyon,5,30,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,28,0.3385,1,1,Paramecium,5,30,"Collodictyon, Paramecium",2,"Collodictyon, Paramecium"
22,11,0.2959,1,1,Colpidium,1,31,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,18,0.0843,1,1,Collodictyon,1,31,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,24,0.2959,1,1,Paramecium,1,31,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,17,0.324,1,1,Colpidium,2,32,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,33,0.0843,1.9468,0.324,Collodictyon,2,32,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,26,0.324,1,1,Paramecium,2,32,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,19,0.3328,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,30,0.0843,2.8758,0.3328,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,35,0.3328,1,1,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,12,0.2591,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,108,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,37,0.2591,1,1,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,19,0.349,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,175,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
22,55,0.349,1,1,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium",3,"Colpidium, Collodictyon, Paramecium"
