day,count,w1,w2,w3,species,replicate,jar,community_composition,prey_richness,prey_composition
10,0,1.041,1,1,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
10,3,1.041,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
10,0,1.1544,1,1,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
10,4,1.1544,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
10,0,1.0995,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
10,18,1.0995,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
10,152,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
10,0,0.8176,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
10,200,1.0363,6.4543,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
10,0,1.0363,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
10,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
10,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
10,6,0.8521,3.8627,0.3412,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
10,0,0.8521,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
10,5,0.8253,3.0527,0.3363,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
10,0,0.8253,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
10,16,0.8911,3.877,0.3249,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
10,1,0.8911,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
10,NA,0.4037,3.484,0.3251,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,NA,0.2084,1.9479,0.0843,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,NA,1.0979,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,0,0.8735,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,2,0.8735,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,37,0.8735,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,0,0.7031,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,62,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,27,0.7031,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
10,32,0.7917,3.6165,0.3333,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,19,0.7917,3.6165,0.3333,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,0,0.7917,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,5,0.9082,3.68,0.3206,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,10,0.9082,3.68,0.3206,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,0,0.9082,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,1,0.8798,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,10,0.8798,2.9125,0.3424,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,7,0.8798,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
10,8,0.0843,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,26,0.6026,3.4317,0.3215,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,0,0.863,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,2,0.0843,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,13,0.6536,2.4552,0.3544,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,31,0.7747,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,48,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,57,0.8609,2.6448,0.335,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,0,0.9744,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
10,1,0.3169,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,21,0.0843,1,1,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,27,0.6517,2.0903,0.3266,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,16,0.7645,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,10,0.5856,2.245,0.3335,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,29,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,38,0.5856,2.245,0.3335,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,0,0.7046,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,2,0.3111,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,20,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,69,0.3111,1,1,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
10,3,0.8162,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,0,0.7813,1,1,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
12,1,0.7813,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
12,2,0.8312,1,1,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
12,2,0.8312,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
12,0,0.7683,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
12,3,0.7683,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
12,59,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
12,0,0.8973,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
12,64,0.1025,3.5926,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
12,0,0.7597,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
12,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
12,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
12,117,0.9281,1,1,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
12,0,0.9281,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
12,19,0.777,2.701,0.474,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
12,0,0.777,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
12,10,0.8915,4.2835,0.3355,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
12,0,0.8915,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
12,NA,0.4037,3.484,0.3251,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,NA,0.2084,1.9479,0.0843,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,NA,1.0979,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,0,0.7944,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,9,0.0843,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,10,0.7944,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,0,0.8637,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,4,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,16,0.8637,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
12,13,0.7968,4.3638,0.3643,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,9,0.7968,4.3638,0.3643,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,0,0.7968,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,21,1.2662,1,1,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,17,1.2662,3.529,0.3491,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,0,1.2662,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,0,0.8508,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,9,0.8508,3.7591,0.3496,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,2,0.8508,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
12,0,0.8372,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,14,0.8372,4.1742,0.3131,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,0,0.8372,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,0,0.6855,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,52,0.6855,1,1,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,3,0.6855,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,24,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,21,0.6482,3.6711,0.3647,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,0,0.7713,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
12,0,0.7877,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,40,0.0843,1,1,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,32,0.676,4.2873,0.3527,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,22,0.7877,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,14,0.8063,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,11,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,20,0.789,4.3992000000000004,0.3652,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,0,0.8063,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,1,0.7401,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,19,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,5,0.6328,3.96,0.4748,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
12,5,0.7401,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,5,0.8541,1,1,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
14,0,0.8541,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
14,89,0.9593,1,1,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
14,0,0.9593,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
14,0,0.8383,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
14,0,0.8383,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
14,17,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
14,0,0.695,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
14,83,0.1611,4.1263,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
14,0,0.7904,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
14,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
14,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
14,4,0.6111,5.6013,0.3684,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
14,0,0.6111,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
14,8,0.762,4.2454,0.331,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
14,0,0.762,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
14,146,0.614,1,1,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
14,0,0.614,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
14,NA,0.6032,1,1,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,NA,0.0843,1,1,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,NA,0.6032,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,0,0.6032,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,6,0.0843,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,1,0.6032,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,0,0.7456,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,26,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,0,0.7456,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
14,18,0.6551,2.1954,0.3344,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,34,0.6551,2.1954,0.3344,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,0,0.6551,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,15,0.545,1,1,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,27,0.545,2.19,0.355,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,0,0.545,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,1,0.6066,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,13,0.6066,2.3023,0.3736,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,0,0.6066,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
14,1,0.5893,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,25,0.5893,2.1358,2.1358,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,0,0.5893,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,0,0.5659,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,17,0.5659,1,1,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,3,0.5659,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,26,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,15,0.5795,3.0747,0.3202,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,0,0.6799,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
14,0,0.7459,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,34,0.7459,3.2846,0.0843,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,16,0.7459,3.2846,0.3586,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,16,0.7459,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,15,0.5972,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,31,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,57,0.5972,2.1174,0.3983,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,0,0.5972,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,0,0.8389,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,34,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,14,0.6989,2.3957,0.3323,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
14,6,0.8389,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,5,0.0185,1,1,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
16,0,0.8646,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
16,3,0.0184,1,1,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
16,0,0.5402,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
16,0,0.7091,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
16,0,0.7091,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
16,NA,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.695,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.1611,4.1263,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.7904,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
16,NA,0.6111,5.6013,0.3684,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
16,NA,0.6111,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
16,NA,0.762,4.2454,0.331,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
16,NA,0.762,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
16,121,0.5599,1,1,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
16,0,0.5599,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
16,NA,0.6032,1,1,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,NA,0.0843,1,1,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,NA,0.6032,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,0,0.6182,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,36,0.0843,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,0,0.6182,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,0,0.634,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,80,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,0,0.634,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
16,NA,0.6551,2.1954,0.3344,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.6551,2.1954,0.3344,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.6551,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.545,1,1,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.545,2.19,0.355,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.545,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,1,0.5748,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,105,0.5748,1,1,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,0,0.5748,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
16,NA,0.5893,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,NA,0.5893,2.1358,2.1358,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,NA,0.5893,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,0,0.6289,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,16,0.6289,1,1,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,2,0.6289,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,NA,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,NA,0.5795,3.0747,0.3202,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,NA,0.6799,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
16,0,0.6751,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,33,0.6751,3.532,0.0843,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,9,0.6751,3.532,0.3332,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,13,0.6751,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,NA,0.6435,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,NA,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,NA,0.2751,1,1,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,NA,0.6453,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,0,0.8389,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,28,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,18,0.6989,2.3957,0.3323,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
16,6,0.8389,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,24,0.8191,4.4803,0.289,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
18,0,0.8191,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
18,23,0.6954,3.5879,0.2548,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
18,0,0.6954,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
18,0,0.8261,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
18,0,0.8261,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
18,NA,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
18,NA,0.695,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
18,NA,0.1611,4.1263,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
18,NA,0.7904,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
